Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
2018,1,3,11,7,2018/3/11,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N674RJ,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1349,-6,0,0,-1,1300-1359,16,1405,1508,5,1534,1513,-21,0,0,-2,1500-1559,0,,0,99,84,63,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,12,1,2018/3/12,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N694AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1412,17,17,1,1,1300-1359,12,1424,1531,9,1534,1540,6,6,0,0,1500-1559,0,,0,99,88,67,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,13,2,2018/3/13,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N908AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1407,12,12,0,0,1300-1359,26,1433,1551,6,1534,1557,23,23,1,1,1500-1559,0,,0,99,110,78,1,340,2,3,0,11,0,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,14,3,2018/3/14,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N918AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1350,-5,0,0,-1,1300-1359,10,1400,1509,8,1534,1517,-17,0,0,-2,1500-1559,0,,0,99,87,69,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,15,4,2018/3/15,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N694AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1345,-10,0,0,-1,1300-1359,10,1355,1502,14,1534,1516,-18,0,0,-2,1500-1559,0,,0,99,91,67,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,16,5,2018/3/16,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N642AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1446,51,51,1,3,1300-1359,16,1502,1613,6,1534,1619,45,45,1,3,1500-1559,0,,0,99,93,71,1,340,2,0,0,0,0,45,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,17,6,2018/3/17,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N652RS,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1344,-11,0,0,-1,1300-1359,25,1409,1514,9,1534,1523,-11,0,0,-1,1500-1559,0,,0,99,99,65,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,18,7,2018/3/18,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N676AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1345,-10,0,0,-1,1300-1359,9,1354,1459,7,1534,1506,-28,0,0,-2,1500-1559,0,,0,99,81,65,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,19,1,2018/3/19,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N657AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1355,0,0,0,0,1300-1359,31,1426,1531,8,1534,1539,5,5,0,0,1500-1559,0,,0,99,104,65,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,20,2,2018/3/20,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N933JN,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1350,-5,0,0,-1,1300-1359,30,1420,1530,12,1534,1542,8,8,0,0,1500-1559,0,,0,99,112,70,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,21,3,2018/3/21,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N668HH,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,,,,,,1300-1359,,,,,1534,,,,,,1500-1559,1,C,0,99,,,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,22,4,2018/3/22,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N939AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1735,220,220,1,12,1300-1359,13,1748,1900,10,1534,1910,216,216,1,12,1500-1559,0,,0,99,95,72,1,340,2,216,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,3,23,5,2018/3/23,AA,AA_CODESHARE,19805,AA,3815,,,,,MQ,20398,MQ,N694AE,3815,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1355,1405,10,10,0,0,1300-1359,16,1421,1528,4,1534,1532,-2,0,0,-1,1500-1559,0,,0,99,87,67,1,340,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
