Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1118,,,,,B6,20409,B6,N339JB,1118,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1959,,,,,,1900-1959,,,,,2155,,,,,,2100-2159,1,B,0,116,,,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1124,,,,,B6,20409,B6,N979JB,1124,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1515,,,,,,1500-1559,,,,,2327,,,,,,2300-2359,1,B,0,312,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1186,,,,,B6,20409,B6,N187JB,1186,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1921,,,,,,1900-1959,,,,,2109,,,,,,2100-2159,1,B,0,108,,,1,427,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1190,,,,,B6,20409,B6,N952JB,1190,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1955,,,,,,1900-1959,,,,,2230,,,,,,2200-2259,1,B,0,155,,,1,944,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1202,,,,,B6,20409,B6,N949JB,1202,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1225,,,,,,1200-1259,,,,,1516,,,,,,1500-1559,1,B,0,171,,,1,1069,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1206,,,,,B6,20409,B6,N834JB,1206,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2258,,,,,,2200-2259,,,,,708,,,,,,0700-0759,1,B,0,310,,,1,2454,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1208,,,,,B6,20409,B6,N355JB,1208,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,615,612,-3,0,0,-1,0600-0659,47,659,753,8,729,801,32,32,1,2,0700-0759,0,,0,74,109,54,1,228,1,0,0,32,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1224,,,,,B6,20409,B6,N937JB,1224,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1645,,,,,,1600-1659,,,,,55,,,,,,0001-0559,1,B,0,310,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1248,,,,,B6,20409,B6,N958JB,1248,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2328,,,,,,2300-2359,,,,,714,,,,,,0700-0759,1,B,0,286,,,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1274,,,,,B6,20409,B6,N640JB,1274,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1003,,,,,,1000-1059,,,,,1153,,,,,,1100-1159,1,B,0,110,,,1,636,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1304,,,,,B6,20409,B6,N970JB,1304,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1542,,,,,,1500-1559,,,,,1849,,,,,,1800-1859,1,B,0,247,,,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1308,,,,,B6,20409,B6,N187JB,1308,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1155,,,,,,1100-1159,,,,,1310,,,,,,1300-1359,1,B,0,75,,,1,228,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1317,,,,,B6,20409,B6,N329JB,1317,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1658,,,,,,1600-1659,,,,,1820,,,,,,1800-1859,1,B,0,82,,,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1374,,,,,B6,20409,B6,N794JB,1374,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1852,,,,,,1800-1859,,,,,2050,,,,,,2000-2059,1,B,0,118,,,1,636,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1404,,,,,B6,20409,B6,N950JB,1404,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1127,,,,,,1100-1159,,,,,1429,,,,,,1400-1459,1,B,0,242,,,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1424,,,,,B6,20409,B6,N985JB,1424,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2108,,,,,,2100-2159,,,,,520,,,,,,0001-0559,1,B,0,312,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1502,,,,,B6,20409,B6,N952JB,1502,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,600,558,-2,0,0,-1,0600-0659,21,619,,,848,,,,,,0800-0859,0,,1,168,,,1,1069,5,,,,,,,,,1,0,,,340,PIT,14122,1412202,945,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1504,,,,,B6,20409,B6,N913JB,1504,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,700,700,0,0,0,0,0700-0759,10,710,,,1002,,,,,,1000-1059,0,,1,242,,,1,1598,7,,,,,,,,,1,0,,,228,IAD,12264,1226402,1019,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1516,,,,,B6,20409,B6,N981JB,1516,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2350,,,,,,2300-2359,,,,,815,,,,,,0800-0859,1,B,0,325,,,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1602,,,,,B6,20409,B6,N905JB,1602,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1858,,,,,,1800-1859,,,,,2150,,,,,,2100-2159,1,B,0,172,,,1,1069,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1633,,,,,B6,20409,B6,N284JB,1633,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1056,,,,,,1000-1059,,,,,1218,,,,,,1200-1259,1,B,0,82,,,1,266,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1730,,,,,B6,20409,B6,N624JB,1730,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1904,,,,,,1900-1959,,,,,2148,,,,,,2100-2159,1,B,0,164,,,1,1074,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1802,,,,,B6,20409,B6,N903JB,1802,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2042,,,,,,2000-2059,,,,,2332,,,,,,2300-2359,1,B,0,170,,,1,1069,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1804,,,,,B6,20409,B6,N775JB,1804,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1852,,,,,,1800-1859,,,,,2158,,,,,,2100-2159,1,B,0,246,,,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1808,,,,,B6,20409,B6,N337JB,1808,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1930,,,,,,1900-1959,,,,,2100,,,,,,2100-2159,1,B,0,90,,,1,228,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1815,,,,,B6,20409,B6,N318JB,1815,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1835,,,,,,1800-1859,,,,,2000,,,,,,2000-2059,1,B,0,85,,,1,209,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1901,,,,,B6,20409,B6,N198JB,1901,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1334,,,,,,1300-1359,,,,,1458,,,,,,1400-1459,1,B,0,84,,,1,301,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1904,,,,,B6,20409,B6,N524JB,1904,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2059,,,,,,2000-2059,,,,,2357,,,,,,2300-2359,1,B,0,238,,,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,1984,,,,,B6,20409,B6,N957JB,1984,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1122,,,,,,1100-1159,,,,,1353,,,,,,1300-1359,1,B,0,151,,,1,944,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2001,,,,,B6,20409,B6,N317JB,2001,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,530,526,-4,0,0,-1,0001-0559,26,552,700,14,658,714,16,16,1,1,0600-0659,0,,0,88,108,68,1,301,2,0,0,16,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2024,,,,,B6,20409,B6,N929JB,2024,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2355,,,,,,2300-2359,,,,,815,,,,,,0800-0859,1,B,0,320,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2101,,,,,B6,20409,B6,N337JB,2101,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,800,845,45,45,1,3,0800-0859,,,,,924,,,,,,0900-0959,1,B,0,84,,,1,301,2,,,,,,845,23,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2317,,,,,B6,20409,B6,N334JB,2317,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,758,,,,,,0700-0759,,,,,914,,,,,,0900-0959,1,B,0,76,,,1,187,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2430,,,,,B6,20409,B6,N712JB,2430,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,600,601,1,1,0,0,0600-0659,11,612,,,841,,,,,,0800-0859,0,,1,161,,,1,1074,5,,,,,,,,,2,0,,,184,RSW,14635,1463502,628,13,10,817,N806JB,BWI,10821,1082106,1118,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2530,,,,,B6,20409,B6,N249JB,2530,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,800,755,-5,0,0,-1,0800-0859,10,805,,,1041,,,,,,1000-1059,0,,1,161,,,1,1074,5,,,,,,,,,1,0,,,228,IAD,12264,1226402,1123,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2533,,,,,B6,20409,B6,N317JB,2533,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1814,,,,,,1800-1859,,,,,1946,,,,,,1900-1959,1,B,0,92,,,1,266,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2601,,,,,B6,20409,B6,N192JB,2601,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1703,,,,,,1700-1759,,,,,1834,,,,,,1800-1859,1,B,0,91,,,1,301,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2804,,,,,B6,20409,B6,N643JB,2804,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1314,,,,,,1300-1359,,,,,1616,,,,,,1600-1659,1,B,0,242,,,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2807,,,,,B6,20409,B6,N318JB,2807,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,533,532,-1,0,0,-1,0001-0559,16,548,646,10,659,656,-3,0,0,-1,0600-0659,0,,0,86,84,58,1,273,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2902,,,,,B6,20409,B6,N746JB,2902,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,656,652,-4,0,0,-1,0600-0659,13,705,937,23,945,1000,15,15,1,1,0900-0959,0,,0,169,188,152,1,1069,5,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,4,4,2018/1/4,B6,B6,20409,B6,2938,,,,,B6,20409,B6,N796JB,2938,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1238,,,,,,1200-1259,,,,,1531,,,,,,1500-1559,1,B,0,233,,,1,1576,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,14,,,,,B6,20409,B6,N536JB,14,12954,1295406,32575,LGB,"Long Beach, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2106,2117,11,11,0,0,2100-2159,13,2130,509,9,516,518,2,2,0,0,0001-0559,0,,0,310,301,279,1,2465,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,16,,,,,B6,20409,B6,N982JB,16,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,700,,,,,,0700-0759,,,,,1525,,,,,,1500-1559,1,B,0,325,,,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,24,,,,,B6,20409,B6,N978JB,24,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,600,556,-4,0,0,-1,0600-0659,25,621,1408,10,1415,1418,3,3,0,0,1400-1459,0,,0,315,322,287,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,26,,,,,B6,20409,B6,N598JB,26,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1028,,,,,,1000-1059,,,,,1300,,,,,,1300-1359,1,B,0,152,,,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,33,,,,,B6,20409,B6,N296JB,33,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1441,2127,406,406,1,12,1400-1459,33,2200,2318,12,1608,2330,442,442,1,12,1600-1659,0,,0,87,123,78,1,266,2,0,0,49,0,393,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,54,,,,,B6,20409,B6,N950JB,54,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,700,,,,,,0700-0759,,,,,939,,,,,,0900-0959,1,B,0,159,,,1,1028,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,66,,,,,B6,20409,B6,N796JB,66,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2358,48,50,50,1,3,2300-2359,9,57,627,9,551,636,45,45,1,3,0001-0559,0,,0,233,228,210,1,1826,8,0,0,0,0,45,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,72,,,,,B6,20409,B6,N828JB,72,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2252,,,,,,2200-2259,,,,,508,,,,,,0001-0559,1,B,0,256,,,1,1990,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,76,,,,,B6,20409,B6,N339JB,76,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1158,1431,153,153,1,10,1100-1159,9,1440,1808,75,1546,1923,217,217,1,12,1500-1559,0,,0,168,232,148,1,1182,5,0,0,97,0,120,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,80,,,,,B6,20409,B6,N804JB,80,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2356,,,,,,2300-2359,,,,,803,,,,,,0800-0859,1,B,0,307,,,1,2411,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,90,,,,,B6,20409,B6,N985JB,90,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2110,2107,-3,0,0,-1,2100-2159,82,2229,619,14,517,633,76,76,1,5,0001-0559,0,,0,307,386,290,1,2446,10,0,0,76,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,98,,,,,B6,20409,B6,N950JB,98,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2359,331,212,212,1,12,2300-2359,13,344,907,16,537,923,226,226,1,12,0001-0559,0,,0,218,232,203,1,1626,7,12,0,14,0,200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,107,,,,,B6,20409,B6,N337JB,107,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1146,1629,283,283,1,12,1100-1159,9,1638,1753,50,1307,1843,336,336,1,12,1300-1359,0,,0,81,134,75,1,273,2,0,0,96,0,240,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,1,1,5,5,2018/1/5,B6,B6,20409,B6,115,,,,,B6,20409,B6,N374JB,115,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,530,,,,,,0001-0559,,,,,653,,,,,,0600-0659,1,B,0,83,,,1,209,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
